candle_date_time_kst,opening_price,trade_price,high_price,change_rate,market,candle_date_time_utc,prev_closing_price,candle_acc_trade_volume,change_price,low_price,candle_acc_trade_price,timestamp
2019-05-03T09:00:00,349.00000000,353.00000000,358.00000000,0.0114613181,KRW-XRP,2019-05-03T00:00:00,349.00000000,82524371.13675068,4.00000000,345.00000000,29075994305.07978634,1556927999688,
2019-05-02T09:00:00,349.00000000,349.00000000,351.00000000,0,KRW-XRP,2019-05-02T00:00:00,349.00000000,31940898.74006429,null,345.00000000,11126221795.69501742,1556841580680,
2019-05-01T09:00:00,354.00000000,349.00000000,357.00000000,-0.0169014085,KRW-XRP,2019-05-01T00:00:00,355.00000000,45593900.83419906,-6.00000000,345.00000000,15960308715.93968485,1556755191703,
2019-04-30T09:00:00,338.00000000,355.00000000,360.00000000,0.0502958580,KRW-XRP,2019-04-30T00:00:00,338.00000000,106119792.80932819,17.00000000,336.00000000,37238078735.05908312,1556668795551,
2019-04-29T09:00:00,346.00000000,338.00000000,348.00000000,-0.0231213873,KRW-XRP,2019-04-29T00:00:00,346.00000000,60410303.91505103,-8.00000000,332.00000000,20535433193.40463234,1556582374557,
2019-04-28T09:00:00,344.00000000,346.00000000,350.00000000,0.0028985507,KRW-XRP,2019-04-28T00:00:00,345.00000000,30126333.23034766,1.00000000,343.00000000,10423335494.70374808,1556495996233,
2019-04-27T09:00:00,351.00000000,345.00000000,354.00000000,-0.0170940171,KRW-XRP,2019-04-27T00:00:00,351.00000000,38196839.40636897,-6.00000000,343.00000000,13259045402.01131054,1556409599604,
2019-04-26T09:00:00,341.00000000,351.00000000,351.00000000,0.0293255132,KRW-XRP,2019-04-26T00:00:00,341.00000000,91026119.35728258,10.00000000,335.00000000,31304059292.61429082,1556323175393,
2019-04-25T09:00:00,354.00000000,341.00000000,361.00000000,-0.0394366197,KRW-XRP,2019-04-25T00:00:00,355.00000000,117170573.83383672,-14.00000000,339.00000000,41165107212.18400634,1556236799930,
2019-04-24T09:00:00,373.00000000,355.00000000,375.00000000,-0.0508021390,KRW-XRP,2019-04-24T00:00:00,374.00000000,151359479.91184384,-19.00000000,348.00000000,54022395969.82857083,1556150397900,
2019-04-23T09:00:00,376.00000000,374.00000000,382.00000000,-0.0053191489,KRW-XRP,2019-04-23T00:00:00,376.00000000,63682574.31174477,-2.00000000,373.00000000,24036610316.74322880,1556064000005,
2019-04-22T09:00:00,373.00000000,376.00000000,386.00000000,0.0080428954,KRW-XRP,2019-04-22T00:00:00,373.00000000,79158821.09265411,3.00000000,370.00000000,29878589314.63437615,1555977592758,
2019-04-21T09:00:00,379.00000000,373.00000000,381.00000000,-0.0158311346,KRW-XRP,2019-04-21T00:00:00,379.00000000,54334413.85825430,-6.00000000,367.00000000,20269529521.46181655,1555891197136,
2019-04-20T09:00:00,381.00000000,379.00000000,384.00000000,-0.0052493438,KRW-XRP,2019-04-20T00:00:00,381.00000000,33482674.42575987,-2.00000000,375.00000000,12752397790.50642165,1555804784735,
2019-04-19T09:00:00,386.00000000,381.00000000,387.00000000,-0.0155038760,KRW-XRP,2019-04-19T00:00:00,387.00000000,51941831.97738238,-6.00000000,376.00000000,19798019608.13437438,1555718396080,
2019-04-18T09:00:00,386.00000000,387.00000000,400.00000000,0.0025906736,KRW-XRP,2019-04-18T00:00:00,386.00000000,104206089.83548002,1.00000000,385.00000000,40676383977.99410532,1555631997835,
2019-04-17T09:00:00,376.00000000,386.00000000,392.00000000,0.0265957447,KRW-XRP,2019-04-17T00:00:00,376.00000000,134409085.76538174,10.00000000,370.00000000,51275182108.86632556,1555545599709,
2019-04-16T09:00:00,371.00000000,376.00000000,379.00000000,0.0134770889,KRW-XRP,2019-04-16T00:00:00,371.00000000,62104786.69410191,5.00000000,364.00000000,23059643873.46572407,1555459194302,
2019-04-15T09:00:00,381.00000000,371.00000000,386.00000000,-0.0262467192,KRW-XRP,2019-04-15T00:00:00,381.00000000,80435169.85307104,-10.00000000,368.00000000,30361740444.22064634,1555372793861,
2019-04-14T09:00:00,378.00000000,381.00000000,385.00000000,0.0079365079,KRW-XRP,2019-04-14T00:00:00,378.00000000,53984268.68327248,3.00000000,375.00000000,20434798110.18720135,1555286396141,
2019-04-13T09:00:00,377.00000000,378.00000000,392.00000000,0.0026525199,KRW-XRP,2019-04-13T00:00:00,377.00000000,82536752.92968900,1.00000000,374.00000000,31495057769.43047255,1555199996156,
2019-04-12T09:00:00,382.00000000,377.00000000,385.00000000,-0.0130890052,KRW-XRP,2019-04-12T00:00:00,382.00000000,113454469.32427487,-5.00000000,367.00000000,42608784155.52591028,1555113599164,
2019-04-11T09:00:00,411.00000000,382.00000000,411.00000000,-0.0705596107,KRW-XRP,2019-04-11T00:00:00,411.00000000,175732185.58828243,-29.00000000,376.00000000,68255406400.13090781,1555027195479,
2019-04-10T09:00:00,406.00000000,411.00000000,419.00000000,0.0148148148,KRW-XRP,2019-04-10T00:00:00,405.00000000,77430008.58074201,6.00000000,404.00000000,31863828487.79974842,1554940795832,
2019-04-09T09:00:00,414.00000000,405.00000000,414.00000000,-0.0217391304,KRW-XRP,2019-04-09T00:00:00,414.00000000,59862728.08017196,-9.00000000,401.00000000,24313933079.85379351,1554854397248,
2019-04-08T09:00:00,413.00000000,414.00000000,425.00000000,0.0024213075,KRW-XRP,2019-04-08T00:00:00,413.00000000,128272859.49848476,1.00000000,400.00000000,52906670393.23060238,1554767990760,
2019-04-07T09:00:00,405.00000000,413.00000000,423.00000000,0.0197530864,KRW-XRP,2019-04-07T00:00:00,405.00000000,111506051.63138041,8.00000000,401.00000000,45966232723.96223014,1554681584605,
2019-04-06T09:00:00,412.00000000,405.00000000,416.00000000,-0.0169902913,KRW-XRP,2019-04-06T00:00:00,412.00000000,122123984.97444641,-7.00000000,396.00000000,49601281421.44688304,1554595197801,
2019-04-05T09:00:00,376.00000000,412.00000000,430.00000000,0.0986666667,KRW-XRP,2019-04-05T00:00:00,375.00000000,393414894.59899272,37.00000000,375.00000000,161839582990.45207524,1554508799108,
2019-04-04T09:00:00,388.00000000,375.00000000,393.00000000,-0.0335051546,KRW-XRP,2019-04-04T00:00:00,388.00000000,154576532.11679291,-13.00000000,370.00000000,59072397197.91209028,1554422369791,
2019-04-03T09:00:00,390.00000000,388.00000000,412.00000000,-0.0051282051,KRW-XRP,2019-04-03T00:00:00,390.00000000,352343311.35198247,-2.00000000,379.00000000,139929705779.12030630,1554335997389,
2019-04-02T09:00:00,355.00000000,390.00000000,396.00000000,0.0985915493,KRW-XRP,2019-04-02T00:00:00,355.00000000,308080039.67687419,35.00000000,354.00000000,115023984264.10102752,1554249599637,
2019-04-01T09:00:00,350.00000000,355.00000000,359.00000000,0.0142857143,KRW-XRP,2019-04-01T00:00:00,350.00000000,61940120.35420724,5.00000000,349.00000000,21926159096.41619572,1554163187947,
2019-03-31T09:00:00,351.00000000,350.00000000,352.00000000,-0.0056818182,KRW-XRP,2019-03-31T00:00:00,352.00000000,39869345.35918326,-2.00000000,348.00000000,13950861233.04048579,1554076799105,
2019-03-30T09:00:00,347.00000000,352.00000000,360.00000000,0.0144092219,KRW-XRP,2019-03-30T00:00:00,347.00000000,128689409.71175743,5.00000000,347.00000000,45376795729.42131627,1553990389182,
2019-03-29T09:00:00,346.00000000,347.00000000,354.00000000,0.0028901734,KRW-XRP,2019-03-29T00:00:00,346.00000000,77154447.57963217,1.00000000,346.00000000,26903636518.05567587,1553903990870,
2019-03-28T09:00:00,348.00000000,346.00000000,349.00000000,-0.0057471264,KRW-XRP,2019-03-28T00:00:00,348.00000000,35567306.82005184,-2.00000000,344.00000000,12321261060.81944071,1553817584649,
2019-03-27T09:00:00,345.00000000,348.00000000,350.00000000,0.0086956522,KRW-XRP,2019-03-27T00:00:00,345.00000000,48841410.77614726,3.00000000,342.00000000,16934059142.74597790,1553731182877,
2019-03-26T09:00:00,344.00000000,345.00000000,345.00000000,0,KRW-XRP,2019-03-26T00:00:00,345.00000000,47199040.27697333,null,335.00000000,16053828602.96180334,1553644794318,
2019-03-25T09:00:00,349.00000000,345.00000000,350.00000000,-0.0142857143,KRW-XRP,2019-03-25T00:00:00,350.00000000,49333510.48669388,-5.00000000,341.00000000,17057842634.04429618,1553558369887,
2019-03-24T09:00:00,351.00000000,350.00000000,352.00000000,-0.0028490028,KRW-XRP,2019-03-24T00:00:00,351.00000000,30180866.46757364,-1.00000000,348.00000000,10551241043.27094983,1553471960214,
2019-03-23T09:00:00,349.00000000,351.00000000,353.00000000,0.0028571429,KRW-XRP,2019-03-23T00:00:00,350.00000000,42162907.84125840,1.00000000,348.00000000,14768803915.43161458,1553385589413,
2019-03-22T09:00:00,349.00000000,350.00000000,352.00000000,0,KRW-XRP,2019-03-22T00:00:00,350.00000000,55949705.99280387,null,347.00000000,19533006146.00279482,1553299193472,
2019-03-21T09:00:00,356.00000000,350.00000000,358.00000000,-0.0168539326,KRW-XRP,2019-03-21T00:00:00,356.00000000,94566397.93212904,-6.00000000,343.00000000,33202702294.71117563,1553212798130,
2019-03-20T09:00:00,353.00000000,356.00000000,363.00000000,0.0113636364,KRW-XRP,2019-03-20T00:00:00,352.00000000,92432935.82873810,4.00000000,350.00000000,32864931819.99437964,1553126386696,
2019-03-19T09:00:00,351.00000000,352.00000000,354.00000000,0.0028490028,KRW-XRP,2019-03-19T00:00:00,351.00000000,45237334.65891615,1.00000000,350.00000000,15903926640.79572295,1553039999956,
2019-03-18T09:00:00,350.00000000,351.00000000,356.00000000,0.0028571429,KRW-XRP,2019-03-18T00:00:00,350.00000000,51612222.36972309,1.00000000,349.00000000,18129806678.24130801,1552953593934,
2019-03-17T09:00:00,353.00000000,350.00000000,353.00000000,-0.0084985836,KRW-XRP,2019-03-17T00:00:00,353.00000000,24307044.45620687,-3.00000000,349.00000000,8524575106.48576428,1552867166663,
2019-03-16T09:00:00,350.00000000,353.00000000,358.00000000,0.0085714286,KRW-XRP,2019-03-16T00:00:00,350.00000000,65825820.74547016,3.00000000,349.00000000,23310379174.38678591,1552780795823,
2019-03-15T09:00:00,348.00000000,350.00000000,353.00000000,0.0057471264,KRW-XRP,2019-03-15T00:00:00,348.00000000,40044499.82449992,2.00000000,347.00000000,13997112317.42268900,1552694398744,
2019-03-14T09:00:00,349.00000000,348.00000000,354.00000000,-0.0057142857,KRW-XRP,2019-03-14T00:00:00,350.00000000,70023414.48634815,-2.00000000,343.00000000,24464328957.27298277,1552607991571,
2019-03-13T09:00:00,345.00000000,350.00000000,374.00000000,0.0144927536,KRW-XRP,2019-03-13T00:00:00,345.00000000,143144874.92234322,5.00000000,344.00000000,50967980578.73677337,1552521598144,
2019-03-12T09:00:00,347.00000000,345.00000000,348.00000000,-0.0057636888,KRW-XRP,2019-03-12T00:00:00,347.00000000,45913686.16655960,-2.00000000,341.00000000,15859343907.39952206,1552435193865,
2019-03-11T09:00:00,346.00000000,347.00000000,350.00000000,0.0028901734,KRW-XRP,2019-03-11T00:00:00,346.00000000,63212213.17203479,1.00000000,342.00000000,21871916961.01795745,1552348799860,
2019-03-10T09:00:00,346.00000000,346.00000000,353.00000000,0,KRW-XRP,2019-03-10T00:00:00,346.00000000,57165065.36711533,null,342.00000000,19786983049.91857408,1552262398956,
2019-03-09T09:00:00,343.00000000,346.00000000,354.00000000,0.0116959064,KRW-XRP,2019-03-09T00:00:00,342.00000000,68053023.83903091,4.00000000,341.00000000,23611644015.22776449,1552175993091,
2019-03-08T09:00:00,347.00000000,342.00000000,350.00000000,-0.0144092219,KRW-XRP,2019-03-08T00:00:00,347.00000000,38483137.92701926,-5.00000000,340.00000000,13299706151.87893003,1552089595383,
2019-03-07T09:00:00,348.00000000,347.00000000,352.00000000,-0.0057306590,KRW-XRP,2019-03-07T00:00:00,349.00000000,29996243.97551782,-2.00000000,346.00000000,10457943186.34932746,1552003199607,
2019-03-06T09:00:00,347.00000000,349.00000000,354.00000000,0.0057636888,KRW-XRP,2019-03-06T00:00:00,347.00000000,44413542.28669772,2.00000000,342.00000000,15427677464.79776435,1551916778442,
2019-03-05T09:00:00,338.00000000,347.00000000,350.00000000,0.0266272189,KRW-XRP,2019-03-05T00:00:00,338.00000000,39837031.57340257,9.00000000,335.00000000,13699868570.99813047,1551830392225,
2019-03-04T09:00:00,346.00000000,338.00000000,347.00000000,-0.0231213873,KRW-XRP,2019-03-04T00:00:00,346.00000000,39100796.83277867,-8.00000000,333.00000000,13250554676.01451363,1551743994112,
2019-03-03T09:00:00,349.00000000,346.00000000,351.00000000,-0.0085959885,KRW-XRP,2019-03-03T00:00:00,349.00000000,18010857.69728484,-3.00000000,344.00000000,6259259861.42473895,1551657598681,
2019-03-02T09:00:00,351.00000000,349.00000000,354.00000000,-0.0056980057,KRW-XRP,2019-03-02T00:00:00,351.00000000,24693194.45178304,-2.00000000,345.00000000,8627573009.59954177,1551571161756,
2019-03-01T09:00:00,349.00000000,351.00000000,359.00000000,0.0028571429,KRW-XRP,2019-03-01T00:00:00,350.00000000,49700138.98529576,1.00000000,347.00000000,17565298176.61180898,1551484769515,
2019-02-28T09:00:00,347.00000000,350.00000000,352.00000000,0.0086455331,KRW-XRP,2019-02-28T00:00:00,347.00000000,52507959.31525968,3.00000000,341.00000000,18209769713.36304996,1551398384336,
2019-02-27T09:00:00,352.00000000,347.00000000,355.00000000,-0.0142045455,KRW-XRP,2019-02-27T00:00:00,352.00000000,63441612.81187158,-5.00000000,340.00000000,22089080528.87541209,1551311983431,
2019-02-26T09:00:00,363.00000000,352.00000000,372.00000000,-0.0303030303,KRW-XRP,2019-02-26T00:00:00,363.00000000,123365452.47314061,-11.00000000,349.00000000,44163454293.03067659,1551225600287,
2019-02-25T09:00:00,333.00000000,363.00000000,374.00000000,0.0933734940,KRW-XRP,2019-02-25T00:00:00,332.00000000,162602123.30335784,31.00000000,332.00000000,57542615588.38331757,1551139199518,
2019-02-24T09:00:00,361.00000000,332.00000000,373.00000000,-0.0803324100,KRW-XRP,2019-02-24T00:00:00,361.00000000,180128638.18205539,-29.00000000,329.00000000,63638042030.76429651,1551052793450,
2019-02-23T09:00:00,352.00000000,361.00000000,363.00000000,0.0255681818,KRW-XRP,2019-02-23T00:00:00,352.00000000,50031813.76899620,9.00000000,349.00000000,17766522368.23214084,1550966396546,
2019-02-22T09:00:00,351.00000000,352.00000000,355.00000000,0,KRW-XRP,2019-02-22T00:00:00,352.00000000,32406438.69827333,null,349.00000000,11409424463.12148522,1550879992958,
2019-02-21T09:00:00,360.00000000,352.00000000,365.00000000,-0.0222222222,KRW-XRP,2019-02-21T00:00:00,360.00000000,62606872.41738905,-8.00000000,350.00000000,22275136663.77181218,1550793599623,
2019-02-20T09:00:00,351.00000000,360.00000000,364.00000000,0.0256410256,KRW-XRP,2019-02-20T00:00:00,351.00000000,90070112.24862054,9.00000000,346.00000000,32024975398.67342335,1550707199774,
2019-02-19T09:00:00,349.00000000,351.00000000,381.00000000,0.0057306590,KRW-XRP,2019-02-19T00:00:00,349.00000000,260310875.17858983,2.00000000,345.00000000,94640302879.88197188,1550620797441,
2019-02-18T09:00:00,333.00000000,349.00000000,356.00000000,0.0480480480,KRW-XRP,2019-02-18T00:00:00,333.00000000,137662371.22757932,16.00000000,333.00000000,47424397527.34759237,1550534391499,
2019-02-17T09:00:00,332.00000000,333.00000000,341.00000000,0.0030120482,KRW-XRP,2019-02-17T00:00:00,332.00000000,63419118.08232980,1.00000000,330.00000000,21173784516.98900141,1550447994472,
2019-02-16T09:00:00,333.00000000,332.00000000,336.00000000,-0.0059880240,KRW-XRP,2019-02-16T00:00:00,334.00000000,38277320.94775539,-2.00000000,332.00000000,12767947820.85511866,1550361595527,
2019-02-15T09:00:00,335.00000000,334.00000000,341.00000000,-0.0029850746,KRW-XRP,2019-02-15T00:00:00,335.00000000,46295026.90661437,-1.00000000,332.00000000,15521264442.22043542,1550275199802,
2019-02-14T09:00:00,335.00000000,335.00000000,338.00000000,0,KRW-XRP,2019-02-14T00:00:00,335.00000000,23877560.33666066,null,332.00000000,7990845486.47243243,1550188794257,
2019-02-13T09:00:00,335.00000000,335.00000000,345.00000000,0,KRW-XRP,2019-02-13T00:00:00,335.00000000,45571133.98582757,null,332.00000000,15353031890.24760762,1550102398335,
2019-02-12T09:00:00,333.00000000,335.00000000,338.00000000,0.0090361446,KRW-XRP,2019-02-12T00:00:00,332.00000000,37970445.63168398,3.00000000,328.00000000,12602675377.10170614,1550015997503,
2019-02-11T09:00:00,339.00000000,332.00000000,339.00000000,-0.0177514793,KRW-XRP,2019-02-11T00:00:00,338.00000000,33044374.54344706,-6.00000000,330.00000000,11016220592.65646200,1549929585214,
2019-02-10T09:00:00,340.00000000,338.00000000,342.00000000,-0.0087976540,KRW-XRP,2019-02-10T00:00:00,341.00000000,52411067.72114456,-3.00000000,326.00000000,17485948139.02239056,1549843186554,
2019-02-09T09:00:00,341.00000000,341.00000000,347.00000000,-0.0029239766,KRW-XRP,2019-02-09T00:00:00,342.00000000,48963609.41430425,-1.00000000,337.00000000,16693150436.36431154,1549756793937,
2019-02-08T09:00:00,325.00000000,342.00000000,349.00000000,0.0555555556,KRW-XRP,2019-02-08T00:00:00,324.00000000,101338017.08352896,18.00000000,322.00000000,34062124350.12181406,1549670397435,
2019-02-07T09:00:00,322.00000000,324.00000000,328.00000000,0.0062111801,KRW-XRP,2019-02-07T00:00:00,322.00000000,33811357.94130528,2.00000000,321.00000000,10976449894.84120098,1549583996789,
2019-02-06T09:00:00,331.00000000,322.00000000,333.00000000,-0.0301204819,KRW-XRP,2019-02-06T00:00:00,332.00000000,46547379.21447824,-10.00000000,319.00000000,15098789282.05003864,1549497595577,
2019-02-05T09:00:00,331.00000000,332.00000000,335.00000000,0.0030211480,KRW-XRP,2019-02-05T00:00:00,331.00000000,39343993.55886700,1.00000000,327.00000000,12987042002.42374238,1549411194487,
2019-02-04T09:00:00,334.00000000,331.00000000,338.00000000,-0.0060060060,KRW-XRP,2019-02-04T00:00:00,333.00000000,38643796.39778887,-2.00000000,330.00000000,12884286042.43978031,1549324796842,
2019-02-03T09:00:00,342.00000000,333.00000000,344.00000000,-0.0263157895,KRW-XRP,2019-02-03T00:00:00,342.00000000,36504383.74104537,-9.00000000,329.00000000,12280378649.12196273,1549238390663,
2019-02-02T09:00:00,338.00000000,342.00000000,345.00000000,0.0118343195,KRW-XRP,2019-02-02T00:00:00,338.00000000,43082120.67871274,4.00000000,335.00000000,14598008709.71212636,1549151996922,
2019-02-01T09:00:00,340.00000000,338.00000000,343.00000000,-0.0058823529,KRW-XRP,2019-02-01T00:00:00,340.00000000,86653943.74284173,-2.00000000,325.00000000,28975827649.13393516,1549065597822,
2019-01-31T09:00:00,354.00000000,340.00000000,372.00000000,-0.0395480226,KRW-XRP,2019-01-31T00:00:00,354.00000000,218244887.86853336,-14.00000000,334.00000000,76683033429.42873335,1548979200052,
2019-01-30T09:00:00,319.00000000,354.00000000,358.00000000,0.1097178683,KRW-XRP,2019-01-30T00:00:00,319.00000000,179706634.76364827,35.00000000,316.00000000,62105450666.55961719,1548892797922,
2019-01-29T09:00:00,325.00000000,319.00000000,327.00000000,-0.0184615385,KRW-XRP,2019-01-29T00:00:00,325.00000000,36604547.27162296,-6.00000000,313.00000000,11723222601.30097691,1548806394067,
2019-01-28T09:00:00,341.00000000,325.00000000,342.00000000,-0.0469208211,KRW-XRP,2019-01-28T00:00:00,341.00000000,67288597.84864248,-16.00000000,312.00000000,21875046265.08882547,1548719996453,
2019-01-27T09:00:00,348.00000000,341.00000000,349.00000000,-0.0201149425,KRW-XRP,2019-01-27T00:00:00,348.00000000,23529243.59642405,-7.00000000,337.00000000,8070745427.72838000,1548633591138,
2019-01-26T09:00:00,349.00000000,348.00000000,353.00000000,0,KRW-XRP,2019-01-26T00:00:00,348.00000000,20613164.96210511,null,346.00000000,7201471467.08259288,1548547093613,
2019-01-25T09:00:00,353.00000000,348.00000000,354.00000000,-0.0113636364,KRW-XRP,2019-01-25T00:00:00,352.00000000,27446538.28798354,-4.00000000,345.00000000,9556000364.44631210,1548460782716,
2019-01-24T09:00:00,353.00000000,352.00000000,355.00000000,-0.0028328612,KRW-XRP,2019-01-24T00:00:00,353.00000000,20852456.22427361,-1.00000000,350.00000000,7337475312.99553010,1548374273560,
2019-01-23T09:00:00,357.00000000,353.00000000,358.00000000,-0.0139664804,KRW-XRP,2019-01-23T00:00:00,358.00000000,23740077.34151737,-5.00000000,352.00000000,8431281689.63202915,1548287989500,
2019-01-22T09:00:00,358.00000000,358.00000000,360.00000000,0.0028011204,KRW-XRP,2019-01-22T00:00:00,357.00000000,45763651.79247677,1.00000000,346.00000000,16252934277.81267499,1548201585560,
2019-01-21T09:00:00,356.00000000,357.00000000,363.00000000,0.0028089888,KRW-XRP,2019-01-21T00:00:00,356.00000000,29108625.65467616,1.00000000,351.00000000,10372593066.81228463,1548115193981,
2019-01-20T09:00:00,366.00000000,356.00000000,368.00000000,-0.0299727520,KRW-XRP,2019-01-20T00:00:00,367.00000000,42005296.26297597,-11.00000000,349.00000000,15038253201.98822532,1548028797253,
2019-01-19T09:00:00,361.00000000,367.00000000,374.00000000,0.0166204986,KRW-XRP,2019-01-19T00:00:00,361.00000000,45791845.95562844,6.00000000,360.00000000,16777177050.90111065,1547942394564,
2019-01-18T09:00:00,366.00000000,361.00000000,367.00000000,-0.0136612022,KRW-XRP,2019-01-18T00:00:00,366.00000000,30667384.92180529,-5.00000000,357.00000000,11110874506.87293098,1547855993487,
2019-01-17T09:00:00,368.00000000,366.00000000,369.00000000,-0.0054347826,KRW-XRP,2019-01-17T00:00:00,368.00000000,38870926.58242390,-2.00000000,361.00000000,14201037731.46922443,1547769579711,
2019-01-16T09:00:00,366.00000000,368.00000000,375.00000000,0.0082191781,KRW-XRP,2019-01-16T00:00:00,365.00000000,43823140.86594687,3.00000000,363.00000000,16121281894.55689023,1547683197708,
2019-01-15T09:00:00,373.00000000,365.00000000,375.00000000,-0.0214477212,KRW-XRP,2019-01-15T00:00:00,373.00000000,50909489.24295468,-8.00000000,360.00000000,18770330278.69586289,1547596799067,
2019-01-14T09:00:00,355.00000000,373.00000000,379.00000000,0.0536723164,KRW-XRP,2019-01-14T00:00:00,354.00000000,77628945.63348005,19.00000000,354.00000000,28442332667.05924688,1547510399589,
2019-01-13T09:00:00,371.00000000,354.00000000,377.00000000,-0.0483870968,KRW-XRP,2019-01-13T00:00:00,372.00000000,58599888.85813676,-18.00000000,352.00000000,21344470738.39914194,1547423997914,
2019-01-12T09:00:00,373.00000000,372.00000000,377.00000000,0,KRW-XRP,2019-01-12T00:00:00,372.00000000,37116775.88226994,null,367.00000000,13785790605.42242526,1547337598816,
2019-01-11T09:00:00,370.00000000,372.00000000,377.00000000,0.0054054054,KRW-XRP,2019-01-11T00:00:00,370.00000000,78234138.40728174,2.00000000,363.00000000,29024291830.83901286,1547251199967,
2019-01-10T09:00:00,411.00000000,370.00000000,426.00000000,-0.0975609756,KRW-XRP,2019-01-10T00:00:00,410.00000000,228668385.62684061,-40.00000000,365.00000000,90520587828.54530385,1547164777226,
2019-01-09T09:00:00,408.00000000,410.00000000,415.00000000,0.0049019608,KRW-XRP,2019-01-09T00:00:00,408.00000000,54606058.71610809,2.00000000,404.00000000,22325101365.52320663,1547078399684,
2019-01-08T09:00:00,407.00000000,408.00000000,414.00000000,0.0024570025,KRW-XRP,2019-01-08T00:00:00,407.00000000,61642843.44655910,1.00000000,400.00000000,25078164195.88829568,1546991986527,
2019-01-07T09:00:00,408.00000000,407.00000000,420.00000000,-0.0024509804,KRW-XRP,2019-01-07T00:00:00,408.00000000,90482943.86904116,-1.00000000,404.00000000,37168434967.93213724,1546905596596,
2019-01-06T09:00:00,398.00000000,408.00000000,412.00000000,0.0277078086,KRW-XRP,2019-01-06T00:00:00,397.00000000,54990213.62723150,11.00000000,396.00000000,22199978663.04780526,1546819191788,
2019-01-05T09:00:00,401.00000000,397.00000000,407.00000000,-0.0099750623,KRW-XRP,2019-01-05T00:00:00,401.00000000,39210236.50611919,-4.00000000,395.00000000,15736417779.42982888,1546732776617,
2019-01-04T09:00:00,401.00000000,401.00000000,406.00000000,0,KRW-XRP,2019-01-04T00:00:00,401.00000000,47206633.08632960,null,394.00000000,18907964553.17063453,1546646398282,
2019-01-03T09:00:00,415.00000000,401.00000000,417.00000000,-0.0360576923,KRW-XRP,2019-01-03T00:00:00,416.00000000,56615271.82828188,-15.00000000,398.00000000,23021753669.56135873,1546559981327,
2019-01-02T09:00:00,407.00000000,416.00000000,421.00000000,0.0221130221,KRW-XRP,2019-01-02T00:00:00,407.00000000,86523282.64560296,9.00000000,400.00000000,35433129205.85048102,1546473595572,
2019-01-01T09:00:00,396.00000000,407.00000000,408.00000000,0.0277777778,KRW-XRP,2019-01-01T00:00:00,396.00000000,60959741.16152474,11.00000000,392.00000000,24317863904.41249315,1546387190862,
2018-12-31T09:00:00,412.00000000,396.00000000,442.00000000,-0.0364963504,KRW-XRP,2018-12-31T00:00:00,411.00000000,69444555.19566208,-15.00000000,382.00000000,27905268002.62196797,1546300740000,
2018-12-30T09:00:00,403.00000000,411.00000000,415.00000000,0.0198511166,KRW-XRP,2018-12-30T00:00:00,403.00000000,82160400.48475599,8.00000000,397.00000000,33395158956.16761930,1546214398489,
2018-12-29T09:00:00,419.00000000,403.00000000,428.00000000,-0.0381861575,KRW-XRP,2018-12-29T00:00:00,419.00000000,144733135.31666556,-16.00000000,401.00000000,60075359751.30956092,1546128000075,
2018-12-28T09:00:00,386.00000000,419.00000000,424.00000000,0.0854922280,KRW-XRP,2018-12-28T00:00:00,386.00000000,232635470.28317510,33.00000000,375.00000000,93567043457.28198010,1546041597439,
2018-12-27T09:00:00,423.00000000,386.00000000,427.00000000,-0.0896226415,KRW-XRP,2018-12-27T00:00:00,424.00000000,103338366.36819514,-38.00000000,381.00000000,41751597877.84107373,1545955195620,
2018-12-26T09:00:00,425.00000000,424.00000000,442.00000000,-0.0046948357,KRW-XRP,2018-12-26T00:00:00,426.00000000,176637949.18579130,-2.00000000,402.00000000,74791782099.99026977,1545868785457,
2018-12-25T09:00:00,454.00000000,426.00000000,458.00000000,-0.0616740088,KRW-XRP,2018-12-25T00:00:00,454.00000000,341043354.31817783,-28.00000000,409.00000000,144839448386.90576015,1545782399762,
2018-12-24T09:00:00,413.00000000,454.00000000,502.00000000,0.0966183575,KRW-XRP,2018-12-24T00:00:00,414.00000000,640291953.01093024,40.00000000,413.00000000,299919472098.73805420,1545695996485,
2018-12-23T09:00:00,403.00000000,414.00000000,426.00000000,0.0247524752,KRW-XRP,2018-12-23T00:00:00,404.00000000,115845376.78647795,10.00000000,401.00000000,47874001440.75301779,1545609596840,
2018-12-22T09:00:00,400.00000000,404.00000000,407.00000000,0.01,KRW-XRP,2018-12-22T00:00:00,400.00000000,71077813.19299903,4.00000000,388.00000000,28224946159.58669747,1545523193230,
2018-12-21T09:00:00,418.00000000,400.00000000,435.00000000,-0.0430622010,KRW-XRP,2018-12-21T00:00:00,418.00000000,215914783.09183932,-18.00000000,392.00000000,89212819372.07388020,1545436790893,
2018-12-20T09:00:00,389.00000000,418.00000000,432.00000000,0.0773195876,KRW-XRP,2018-12-20T00:00:00,388.00000000,294844582.50321575,30.00000000,382.00000000,121640553100.74611039,1545350399239,
2018-12-19T09:00:00,391.00000000,388.00000000,442.00000000,-0.0076726343,KRW-XRP,2018-12-19T00:00:00,391.00000000,310853955.04548853,-3.00000000,385.00000000,127963780006.94624579,1545263998845,
2018-12-18T09:00:00,365.00000000,391.00000000,391.00000000,0.0712328767,KRW-XRP,2018-12-18T00:00:00,365.00000000,166530522.82744046,26.00000000,361.00000000,62139097622.85842713,1545177600161,
